time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource,country,location,loc,city,Richter Scale,year,Depth Scale,cluster
1954-05-01 15:24:55.570000+00:00,37.851,27.327,15.0,5.42,mw,30.579625292740047,116.87532138024358,0.8673025404157043,0.7582616279069767,iscgemsup,iscgemsup890593,2022-05-09T20:05:20.041Z,"6 km E of Ku?adas?, Turkey",earthquake,4.311959213401311,5.7,0.43,19.70785935884178,reviewed,iscgemsup,iscgemsup, Turkey,"(37.851, 27.327)","Yeniköy, Kuşadası, Aydın, Ege Bölgesi, Türkiye",Aydın,Moderate,1954,Shallow,1
1954-05-01 20:53:28.070000+00:00,37.735,27.141,15.0,5.55,mw,30.579625292740047,116.87532138024358,0.8673025404157043,0.7582616279069767,iscgem,iscgem890595,2022-04-26T17:42:58.943Z,"13 km W of Davutlar, Turkey",earthquake,4.311959213401311,4.9,0.25,19.70785935884178,reviewed,iscgem,iscgem, Turkey,"(37.735, 27.141)","Aydın, Ege Bölgesi, Türkiye",Aydın,Moderate,1954,Shallow,1
1955-07-16 07:07:14.500000+00:00,37.617,27.284,15.0,6.57,mw,30.579625292740047,116.87532138024358,0.8673025404157043,0.7582616279069767,iscgem,iscgem889750,2022-04-26T17:35:14.267Z,"9 km NW of Sar?kemer, Turkey",earthquake,4.311959213401311,6.0,0.2,19.70785935884178,reviewed,iscgem,iscgem, Turkey,"(37.617, 27.284)","Atburgazı Mahallesi, Söke, Aydın, Ege Bölgesi, Türkiye",Aydın,Strong,1955,Shallow,1
1955-08-28 13:39:22.580000+00:00,37.327,27.184,15.0,5.62,mw,30.579625292740047,116.87532138024358,0.8673025404157043,0.7582616279069767,iscgem,iscgem889865,2022-04-26T17:35:56.072Z,"9 km SW of Didim, Turkey",earthquake,4.311959213401311,4.9,0.2,19.70785935884178,reviewed,iscgem,iscgem, Turkey,"(37.327, 27.184)","Aydın, Ege Bölgesi, Türkiye",Aydın,Moderate,1955,Shallow,1
1965-06-13 20:01:51.730000+00:00,37.718,29.378,25.0,5.89,mw,30.579625292740047,116.87532138024358,0.8673025404157043,0.7582616279069767,iscgem,iscgem856108,2022-04-26T23:38:12.205Z,"10 km ESE of Honaz, Turkey",earthquake,4.311959213401311,6.7,0.3,19.70785935884178,reviewed,iscgem,iscgem, Turkey,"(37.718, 29.378)","Aydınlar, Honaz, Denizli, Ege Bölgesi, Türkiye",Aydın,Moderate,1965,Shallow,0
1966-05-04 21:49:01.040000+00:00,37.775,27.743,15.0,5.11,mw,30.579625292740047,116.87532138024358,0.8673025404157043,0.7582616279069767,iscgem,iscgem847164,2022-04-26T23:17:23.138Z,"3 km ENE of Koçarl?, Turkey",earthquake,4.311959213401311,5.7,0.29,19.70785935884178,reviewed,iscgem,iscgem, Turkey,"(37.775, 27.743)","Çakmar, Koçarlı, Aydın, Ege Bölgesi, Türkiye",Aydın,Moderate,1966,Shallow,1
1966-05-07 13:08:19.020000+00:00,37.765,27.89,15.0,5.31,mw,30.579625292740047,116.87532138024358,0.8673025404157043,0.7582616279069767,iscgem,iscgem847268,2022-04-26T23:17:36.902Z,"6 km SSE of Tepecik, Turkey",earthquake,4.311959213401311,5.7,0.39,19.70785935884178,reviewed,iscgem,iscgem, Turkey,"(37.765, 27.89)","Balta, Efeler, Aydın, Ege Bölgesi, Türkiye",Aydın,Moderate,1966,Shallow,1
1977-10-27 22:43:32.500000+00:00,37.957,27.882,24.0,4.7,ms,30.579625292740047,116.87532138024358,0.8673025404157043,0.7582616279069767,us,usp0000r8k,2022-04-27T16:11:15.686Z,"12 km NNE of Ayd?n, Turkey",earthquake,4.311959213401311,5.298684394681596,0.1684708994708995,19.70785935884178,reviewed,us,us, Turkey,"(37.957, 27.882)","Zeytinköy Paşayaylası Yolu, Zeytinköy, Efeler, Aydın, Ege Bölgesi, 09100, Türkiye",Aydın,Light,1977,Shallow,0
1977-10-28 00:31:54.300000+00:00,37.924,27.835,33.0,4.0,ml,30.579625292740047,116.87532138024358,0.8673025404157043,0.7582616279069767,us,usp0000r8m,2014-11-06T23:21:44.963Z,"8 km N of Ayd?n, Turkey",earthquake,4.311959213401311,5.298684394681596,0.1684708994708995,19.70785935884178,reviewed,us,ath, Turkey,"(37.924, 27.835)","Dağeymir Kadıbağı Yolu, Aydın, Efeler, Aydın, Ege Bölgesi, Türkiye",Aydın,Light,1977,Shallow,0
1977-10-28 00:41:11.700000+00:00,37.992,27.95,12.0,4.0,mb,30.579625292740047,116.87532138024358,0.8673025404157043,0.7582616279069767,us,usp0000r8n,2014-11-06T23:21:44.964Z,"13 km SW of Bademli, Turkey",earthquake,4.311959213401311,5.298684394681596,0.1684708994708995,19.70785935884178,reviewed,us,us, Turkey,"(37.992, 27.95)","Efeler, Aydın, Ege Bölgesi, Türkiye",Aydın,Light,1977,Shallow,1
