time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource,country,location,loc,city,town,Richter Scale,year,Depth Scale,cluster
1935-01-04 14:41:30.810000+00:00,40.62,27.451,15.0,6.34,mw,30.579625292740047,116.87532138024358,0.8673025404157043,0.7582616279069767,iscgem,iscgem904020,2022-04-25T21:30:56.542Z,"9 km WNW of Marmara, Turkey",earthquake,4.311959213401311,4.3,0.3,19.70785935884178,reviewed,iscgem,iscgem, Turkey,"(40.62, 27.451)","Balıkesir, Marmara Bölgesi, Türkiye",Balıkesir,Balıkesirvillage,Strong,1935,Shallow,1
1935-01-04 16:20:06.980000+00:00,40.664,27.555,10.0,6.01,mw,30.579625292740047,116.87532138024358,0.8673025404157043,0.7582616279069767,iscgem,iscgem904023,2022-04-25T21:30:57.749Z,"8 km N of Marmara, Turkey",earthquake,4.311959213401311,4.3,0.3,19.70785935884178,reviewed,iscgem,iscgem, Turkey,"(40.664, 27.555)","Balıkesir, Marmara Bölgesi, Türkiye",Balıkesir,Balıkesirvillage,Strong,1935,Shallow,1
1938-07-02 12:26:38.630000+00:00,39.385,28.089,15.0,5.17,mw,30.579625292740047,116.87532138024358,0.8673025404157043,0.7582616279069767,iscgemsup,iscgemsup902563,2022-05-09T16:58:45.666Z,"3 km WSW of Bigadiç, Turkey",earthquake,4.311959213401311,4.2,0.2,19.70785935884178,reviewed,iscgemsup,iscgemsup, Turkey,"(39.385, 28.089)","Balatlı, Bigadiç, Balıkesir, Marmara Bölgesi, 10440, Türkiye",Balıkesir,Bala,Moderate,1938,Shallow,1
1942-06-16 05:42:32.890000+00:00,40.729,27.726,10.0,5.86,mw,30.579625292740047,116.87532138024358,0.8673025404157043,0.7582616279069767,iscgem,iscgem900337,2022-04-26T19:18:49.349Z,"21 km NE of Marmara, Turkey",earthquake,4.311959213401311,4.3,0.29,19.70785935884178,reviewed,iscgem,iscgem, Turkey,"(40.729, 27.726)","Balıkesir, Marmara Bölgesi, Türkiye",Balıkesir,Balıkesirvillage,Moderate,1942,Shallow,1
1950-11-28 17:53:21.120000+00:00,39.732,28.21,15.0,5.36,mw,30.579625292740047,116.87532138024358,0.8673025404157043,0.7582616279069767,iscgemsup,iscgemsup896111,2022-05-09T20:40:45.200Z,"6 km NE of Kepsut, Turkey",earthquake,4.311959213401311,4.2,0.36,19.70785935884178,reviewed,iscgemsup,iscgemsup, Turkey,"(39.732, 28.21)","Işıklar, İhsaniye, Bektaşlar, Kepsut, Balıkesir, Marmara Bölgesi, Türkiye",Balıkesir,Kepsut,Moderate,1950,Shallow,1
1951-09-15 22:52:11.220000+00:00,40.112,27.897,15.0,5.46,mw,30.579625292740047,116.87532138024358,0.8673025404157043,0.7582616279069767,iscgem,iscgem894701,2022-04-26T18:17:54.240Z,"9 km NW of Manyas, Turkey",earthquake,4.311959213401311,5.3,0.2,19.70785935884178,reviewed,iscgem,iscgem, Turkey,"(40.112, 27.897)","Kalebayır, Manyas, Balıkesir, Marmara Bölgesi, Türkiye",Balıkesir,Manyas,Moderate,1951,Shallow,1
1952-03-19 01:27:29.050000+00:00,39.561,28.722,35.0,5.77,mw,30.579625292740047,116.87532138024358,0.8673025404157043,0.7582616279069767,iscgem,iscgem892648,2022-04-26T18:01:46.645Z,"8 km ESE of Dursunbey, Turkey",earthquake,4.311959213401311,5.4,0.23,19.70785935884178,reviewed,iscgem,iscgem, Turkey,"(39.561, 28.722)","Derdimanlar, Dursunbey, Balıkesir, Marmara Bölgesi, Türkiye",Balıkesir,Dursunbey,Moderate,1952,Shallow,0
1953-03-18 19:06:17.740000+00:00,40.175,27.648,10.0,7.3,mw,30.579625292740047,116.87532138024358,0.8673025404157043,0.7582616279069767,iscgem,iscgem891561,2022-04-26T17:49:58.321Z,"7 km N of Gönen, Turkey",earthquake,4.311959213401311,4.2,0.4,19.70785935884178,reviewed,iscgem,iscgem, Turkey,"(40.175, 27.648)","Gündoğan, Gönen, Balıkesir, Marmara Bölgesi, Türkiye",Balıkesir,Gönen,Major,1953,Shallow,1
1953-03-18 21:18:08.750000+00:00,39.821,27.545,20.0,5.49,mw,30.579625292740047,116.87532138024358,0.8673025404157043,0.7582616279069767,iscgem,iscgem891564,2022-04-26T17:49:59.633Z,"8 km NNW of Balya, Turkey",earthquake,4.311959213401311,4.2,0.2,19.70785935884178,reviewed,iscgem,iscgem, Turkey,"(39.821, 27.545)","Çalova, Balya, Balıkesir, Marmara Bölgesi, Türkiye",Balıkesir,Balya,Moderate,1953,Shallow,0
1953-03-19 12:53:43.810000+00:00,40.223,28.069,20.0,5.43,mw,30.579625292740047,116.87532138024358,0.8673025404157043,0.7582616279069767,iscgemsup,iscgemsup891568,2022-05-09T20:10:38.747Z,"16 km SSE of Band?rma, Turkey",earthquake,4.311959213401311,5.3,0.54,19.70785935884178,reviewed,iscgemsup,iscgemsup, Turkey,"(40.223, 28.069)","Balıkesir-Bandırma yolu, Aksakal, Bandırma, Balıkesir, Marmara Bölgesi, Türkiye",Balıkesir,Bandırma,Moderate,1953,Shallow,0
