time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource,country,location,loc,city,town,Richter Scale,year,Depth Scale,cluster
1914-10-11 09:45:15.260000+00:00,38.79,30.83,15.0,5.5,mw,30.579625292740047,116.87532138024358,0.8673025404157043,0.7582616279069767,iscgem,iscgem610326513,2022-04-25T20:38:49.741Z,"10 km SE of ?scehisar, Turkey",earthquake,4.311959213401311,12.1,0.2,19.70785935884178,reviewed,iscgem,iscgem, Turkey,"(38.79, 30.83)","Çobanlar, Afyonkarahisar, Ege Bölgesi, Türkiye",Afyonkarahisar,Çobanlar,Moderate,1914,Shallow,1
1918-01-16 07:13:19.730000+00:00,38.246,30.486,15.0,5.98,mw,30.579625292740047,116.87532138024358,0.8673025404157043,0.7582616279069767,iscgem,iscgem913035,2022-04-25T23:54:44.715Z,"16 km NNW of Senirkent, Turkey",earthquake,4.311959213401311,3.3,0.41,19.70785935884178,reviewed,iscgem,iscgem, Turkey,"(38.246, 30.486)","03-50, Dinar, Afyonkarahisar, Ege Bölgesi, Türkiye",Afyonkarahisar,Dinar,Strong,1918,Shallow,1
1918-01-16 16:32:34.500000+00:00,38.614,30.855,15.0,5.55,mw,30.579625292740047,116.87532138024358,0.8673025404157043,0.7582616279069767,iscgem,iscgem913037,2022-04-25T23:54:49.899Z,"11 km ESE of I??klar, Turkey",earthquake,4.311959213401311,6.4,0.2,19.70785935884178,reviewed,iscgem,iscgem, Turkey,"(38.614, 30.855)","Konya-Afyon yolu, Afyonkarahisar Merkez, Afyonkarahisar, Ege Bölgesi, Türkiye",Afyonkarahisar,Afyonkarahisarvillage,Moderate,1918,Shallow,1
1933-07-19 20:07:06.110000+00:00,38.073,30.14,15.0,5.84,mw,30.579625292740047,116.87532138024358,0.8673025404157043,0.7582616279069767,iscgem,iscgem905725,2022-04-25T21:57:14.948Z,"2 km WNW of Dinar, Turkey",earthquake,4.311959213401311,7.5,0.46,19.70785935884178,reviewed,iscgem,iscgem, Turkey,"(38.073, 30.14)","Dinar, Afyonkarahisar, Ege Bölgesi, 03400, Türkiye",Afyonkarahisar,Dinar,Moderate,1933,Shallow,1
1934-06-19 18:43:20.400000+00:00,38.494,30.637,15.0,5.58,mw,30.579625292740047,116.87532138024358,0.8673025404157043,0.7582616279069767,iscgem,iscgem905001,2022-04-25T21:45:35.427Z,"8 km ESE of ?uhut, Turkey",earthquake,4.311959213401311,5.2,0.29,19.70785935884178,reviewed,iscgem,iscgem, Turkey,"(38.494, 30.637)","Şuhut, Afyonkarahisar, Ege Bölgesi, Türkiye",Afyonkarahisar,Şuhut,Moderate,1934,Shallow,1
1944-06-25 04:16:16.660000+00:00,38.901,30.303,10.0,6.07,mw,30.579625292740047,116.87532138024358,0.8673025404157043,0.7582616279069767,iscgem,iscgem899440,2022-04-26T19:06:31.674Z,"17 km SW of ?hsaniye, Turkey",earthquake,4.311959213401311,4.5,0.2,19.70785935884178,reviewed,iscgem,iscgem, Turkey,"(38.901, 30.303)","Afyonkarahisar Merkez, Afyonkarahisar, Ege Bölgesi, Türkiye",Afyonkarahisar,Afyonkarahisarvillage,Strong,1944,Shallow,1
1946-07-16 19:45:27.200000+00:00,38.514,31.128,15.0,5.48,mw,30.579625292740047,116.87532138024358,0.8673025404157043,0.7582616279069767,iscgem,iscgem898468,2022-04-26T18:56:50.329Z,"8 km WSW of Sultanda??, Turkey",earthquake,4.311959213401311,6.4,0.24,19.70785935884178,reviewed,iscgem,iscgem, Turkey,"(38.514, 31.128)","Büyük Yayla, Çay, Afyonkarahisar, Ege Bölgesi, Türkiye",Afyonkarahisar,Çay,Moderate,1946,Shallow,1
1975-01-21 17:50:27.300000+00:00,39.063,30.374,48.0,4.5,mb,30.579625292740047,116.87532138024358,0.8673025404157043,0.7582616279069767,us,usp00009kc,2014-11-06T23:21:28.493Z,"5 km NW of ?hsaniye, Turkey",earthquake,4.311959213401311,5.298684394681596,0.1684708994708995,19.70785935884178,reviewed,us,us, Turkey,"(39.063, 30.374)","İhsaniye, Afyonkarahisar, Ege Bölgesi, Türkiye",Afyonkarahisar,Afyonkarahisarvillage,Light,1975,Shallow,3
1975-08-25 05:07:00.500000+00:00,38.653,31.484,33.0,3.3,mb,30.579625292740047,116.87532138024358,0.8673025404157043,0.7582616279069767,us,usp0000ckx,2014-11-06T23:21:31.765Z,"23 km NNW of Tuzlukçu, Turkey",earthquake,4.311959213401311,5.298684394681596,0.1684708994708995,19.70785935884178,reviewed,us,us, Turkey,"(38.653, 31.484)","Sultandağı, Afyonkarahisar, Ege Bölgesi, 03940, Türkiye",Afyonkarahisar,Sultandağı,Minor,1975,Shallow,0
1975-08-30 17:05:53+00:00,38.6,30.175,9.0,4.1,mb,30.579625292740047,116.87532138024358,0.8673025404157043,0.7582616279069767,us,usp0000cnb,2014-11-06T23:21:31.792Z,"17 km SSW of Sinanpa?a, Turkey",earthquake,4.311959213401311,5.298684394681596,0.1684708994708995,19.70785935884178,reviewed,us,us, Turkey,"(38.6, 30.175)","Karadirek, Afyonkarahisar, Ege Bölgesi, Türkiye",Afyonkarahisar,Afyonkarahisarvillage,Light,1975,Shallow,1
1975-10-28 23:41:40.200000+00:00,38.711,31.014,23.0,4.5,mb,30.579625292740047,116.87532138024358,0.8673025404157043,0.7582616279069767,us,usp0000dax,2014-11-06T23:21:32.382Z,"3 km W of Bolvadin, Turkey",earthquake,4.311959213401311,5.298684394681596,0.1684708994708995,19.70785935884178,reviewed,us,us, Turkey,"(38.711, 31.014)","Bolvadin, Afyonkarahisar, Ege Bölgesi, 03300, Türkiye",Afyonkarahisar,Bolvadin,Light,1975,Shallow,0
1977-09-25 19:56:56.700000+00:00,38.689,31.05,18.0,4.3,mb,30.579625292740047,116.87532138024358,0.8673025404157043,0.7582616279069767,us,usp0000qt5,2014-11-06T23:21:44.344Z,"2 km S of Bolvadin, Turkey",earthquake,4.311959213401311,5.298684394681596,0.1684708994708995,19.70785935884178,reviewed,us,us, Turkey,"(38.689, 31.05)","Bolvadin, Afyonkarahisar, Ege Bölgesi, Türkiye",Afyonkarahisar,Bolvadin,Light,1977,Shallow,1
1979-01-11 20:47:32.400000+00:00,38.887,31.522,10.0,3.1,ml,30.579625292740047,116.87532138024358,0.8673025404157043,0.7582616279069767,us,usp0000yd2,2014-11-06T23:21:55.773Z,"19 km WNW of Yunak, Turkey",earthquake,4.311959213401311,5.298684394681596,0.1684708994708995,19.70785935884178,reviewed,us,isk, Turkey,"(38.887, 31.522)","Emirdağ, Afyonkarahisar, Ege Bölgesi, Türkiye",Afyonkarahisar,Emirdağ,Minor,1979,Shallow,1
1979-04-27 16:56:02.600000+00:00,38.953,31.473,10.0,3.7,ml,30.579625292740047,116.87532138024358,0.8673025404157043,0.7582616279069767,us,usp00010ag,2014-11-06T23:22:00.519Z,"27 km NW of Yunak, Turkey",earthquake,4.311959213401311,5.298684394681596,0.1684708994708995,19.70785935884178,reviewed,us,isk, Turkey,"(38.953, 31.473)","Avdan, Emirdağ, Afyonkarahisar, Ege Bölgesi, Türkiye",Afyonkarahisar,Emirdağ,Minor,1979,Shallow,1
1982-03-14 15:09:09.720000+00:00,38.652,31.057,10.0,4.3,mb,30.579625292740047,116.87532138024358,0.8673025404157043,0.7,us,usp0001k4d,2014-11-07T00:31:00.164Z,"6 km S of Bolvadin, Turkey",earthquake,4.311959213401311,5.298684394681596,0.1684708994708995,3.0,reviewed,us,us, Turkey,"(38.652, 31.057)","Bolvadin, Afyonkarahisar, Ege Bölgesi, 03300, Türkiye",Afyonkarahisar,Bolvadin,Light,1982,Shallow,1
1983-12-09 00:40:11.020000+00:00,37.836,29.435,10.0,4.6,mb,30.579625292740047,116.87532138024358,0.8673025404157043,1.1,us,usp00020c6,2014-11-07T00:34:14.645Z,"15 km W of Bozkurt, Turkey",earthquake,4.311959213401311,5.298684394681596,0.1684708994708995,4.0,reviewed,us,us, Turkey,"(37.836, 29.435)","Denizli - Afyonkarahisar Yolu, Kaklık, Honaz, Denizli, Ege Bölgesi, Türkiye",Afyonkarahisar,Honaz,Light,1983,Shallow,1
1984-02-11 16:15:12.120000+00:00,38.547,31.132,10.0,4.0,mb,30.579625292740047,116.87532138024358,0.8673025404157043,1.6,us,usp00021x1,2014-11-07T00:34:30.124Z,"8 km WNW of Sultanda??, Turkey",earthquake,4.311959213401311,5.298684394681596,0.1684708994708995,8.0,reviewed,us,us, Turkey,"(38.547, 31.132)","Deresinek, Afyonkarahisar, Ege Bölgesi, Türkiye",Afyonkarahisar,Afyonkarahisarvillage,Light,1984,Shallow,1
