time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource,country,location,loc,city,Richter Scale,year,Depth Scale,cluster
1928-10-04 11:14:08.440000+00:00,40.072,33.496,15.0,5.48,mw,30.579625292740047,116.87532138024358,0.8673025404157043,0.7582616279069767,iscgem,iscgem908917,2022-04-25T22:57:40.635Z,"7 km ESE of Kalecik, Turkey",earthquake,4.311959213401311,6.2,0.22,19.70785935884178,reviewed,iscgem,iscgem, Turkey,"(40.072, 33.496)","Ankara, İç Anadolu Bölgesi, 06870, Türkiye",Ankara,Moderate,1928,Shallow,1
1938-04-27 10:40:16.150000+00:00,38.808,33.569,15.0,5.08,mw,30.579625292740047,116.87532138024358,0.8673025404157043,0.7582616279069767,iscgemsup,iscgemsup902463,2022-05-09T16:57:53.300Z,"14 km S of ?ereflikoçhisar, Turkey",earthquake,4.311959213401311,5.8,0.2,19.70785935884178,reviewed,iscgemsup,iscgemsup, Turkey,"(38.808, 33.569)","Ankara, İç Anadolu Bölgesi, 06950, Türkiye",Ankara,Moderate,1938,Shallow,1
1938-07-21 21:56:05.910000+00:00,39.174,33.539,15.0,5.48,mw,30.579625292740047,116.87532138024358,0.8673025404157043,0.7582616279069767,iscgem,iscgem902596,2022-04-25T20:56:13.108Z,"25 km SW of Kaman, Turkey",earthquake,4.311959213401311,5.8,0.2,19.70785935884178,reviewed,iscgem,iscgem, Turkey,"(39.174, 33.539)","Ankara, İç Anadolu Bölgesi, 06950, Türkiye",Ankara,Moderate,1938,Shallow,1
1973-10-21 22:50:26+00:00,40.625,32.892,5.0,4.0,mb,30.579625292740047,116.87532138024358,0.8673025404157043,0.7582616279069767,us,usp00003w6,2014-11-06T23:21:20.976Z,"18 km W of Orta, Turkey",earthquake,4.311959213401311,5.298684394681596,0.1684708994708995,19.70785935884178,reviewed,us,us, Turkey,"(40.625, 32.892)","Ortaköy, Ankara, İç Anadolu Bölgesi, Türkiye",Ankara,Light,1973,Shallow,1
1975-07-30 16:25:19.700000+00:00,39.474,32.095,20.0,4.6,mb,30.579625292740047,116.87532138024358,0.8673025404157043,0.7582616279069767,us,usp0000c88,2022-04-27T17:39:39.451Z,"12 km SSW of Polatl?, Turkey",earthquake,4.311959213401311,5.298684394681596,0.1684708994708995,19.70785935884178,reviewed,us,us, Turkey,"(39.474, 32.095)","Polatlı, Ankara, İç Anadolu Bölgesi, Türkiye",Ankara,Light,1975,Shallow,0
1975-09-22 12:56:02.400000+00:00,40.29,33.369,33.0,4.4,mb,30.579625292740047,116.87532138024358,0.8673025404157043,0.7582616279069767,us,usp0000cwt,2014-11-06T23:21:32.098Z,"21 km N of Kalecik, Turkey",earthquake,4.311959213401311,5.298684394681596,0.1684708994708995,19.70785935884178,reviewed,us,us, Turkey,"(40.29, 33.369)","Ankara, İç Anadolu Bölgesi, 06870, Türkiye",Ankara,Light,1975,Shallow,0
1975-09-22 16:31:04.400000+00:00,40.264,33.405,18.0,4.4,mb,30.579625292740047,116.87532138024358,0.8673025404157043,0.7582616279069767,us,usp0000cwv,2014-11-06T23:21:32.099Z,"18 km N of Kalecik, Turkey",earthquake,4.311959213401311,5.298684394681596,0.1684708994708995,19.70785935884178,reviewed,us,us, Turkey,"(40.264, 33.405)","Kalecik, Ankara, İç Anadolu Bölgesi, 06870, Türkiye",Ankara,Light,1975,Shallow,1
1978-07-04 22:39:15+00:00,39.481,33.206,13.0,4.9,mb,30.579625292740047,116.87532138024358,0.8673025404157043,0.7582616279069767,us,usp0000ved,2022-04-27T15:32:10.141Z,"19 km SW of Karakeçili, Turkey",earthquake,4.311959213401311,5.298684394681596,0.1684708994708995,19.70785935884178,reviewed,us,us, Turkey,"(39.481, 33.206)","Ankara, İç Anadolu Bölgesi, 06720, Türkiye",Ankara,Moderate,1978,Shallow,1
1982-02-17 15:08:49.220000+00:00,40.304,33.317,9.6,4.1,mb,30.579625292740047,116.87532138024358,0.8673025404157043,0.9,us,usp0001jp9,2014-11-07T00:30:51.778Z,"20 km S of ?abanözü, Turkey",earthquake,4.311959213401311,2.3,0.1684708994708995,4.0,reviewed,us,us, Turkey,"(40.304, 33.317)","Kalecik, Ankara, İç Anadolu Bölgesi, 06870, Türkiye",Ankara,Light,1982,Shallow,1
1983-01-21 21:52:27.550000+00:00,39.574,32.228,10.0,4.7,mb,30.579625292740047,116.87532138024358,0.8673025404157043,0.8,us,usp0001sfj,2014-11-07T00:32:32.757Z,"7 km E of Polatl?, Turkey",earthquake,4.311959213401311,5.298684394681596,0.1684708994708995,1.0,reviewed,us,us, Turkey,"(39.574, 32.228)","Kargalı, Ankara, İç Anadolu Bölgesi, Türkiye",Ankara,Light,1983,Shallow,1
