time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource,country,location,loc,city,Richter Scale,year,Depth Scale,cluster
1950-05-09 09:20:03.910000+00:00,38.039,38.515,15.0,5.44,mw,30.579625292740047,116.87532138024358,0.8673025404157043,0.7582616279069767,iscgem,iscgem895416,2022-04-26T18:25:10.506Z,"8 km W of Sincik, Turkey",earthquake,4.311959213401311,4.9,0.34,19.70785935884178,reviewed,iscgem,iscgem, Turkey,"(38.039, 38.515)","Sincik, Adıyaman, Güneydoğu Anadolu Bölgesi, Türkiye",Adıyaman,Moderate,1950,Shallow,1
1964-06-14 12:38:02.530000+00:00,38.006,38.58,15.0,5.16,mw,30.579625292740047,116.87532138024358,0.8673025404157043,0.7582616279069767,iscgem,iscgem866810,2022-04-27T00:04:03.250Z,"4 km SW of Sincik, Turkey",earthquake,4.311959213401311,4.9,0.2,19.70785935884178,reviewed,iscgem,iscgem, Turkey,"(38.006, 38.58)","Cumhuriyet, Sincik, Adıyaman, Güneydoğu Anadolu Bölgesi, Türkiye",Adıyaman,Moderate,1964,Shallow,1
1967-10-20 06:47:34.110000+00:00,38.022,38.714,15.0,5.12,mw,30.579625292740047,116.87532138024358,0.8673025404157043,0.7582616279069767,iscgem,iscgem830477,2022-04-26T22:46:40.611Z,"9 km E of Sincik, Turkey",earthquake,4.311959213401311,4.9,0.26,19.70785935884178,reviewed,iscgem,iscgem, Turkey,"(38.022, 38.714)","Sincik, Adıyaman, Güneydoğu Anadolu Bölgesi, Türkiye",Adıyaman,Moderate,1967,Shallow,1
1968-10-30 16:51:38.920000+00:00,37.991,38.529,15.0,5.28,mw,30.579625292740047,116.87532138024358,0.8673025404157043,0.7582616279069767,iscgem,iscgem816458,2022-04-26T22:19:51.761Z,"8 km SW of Sincik, Turkey",earthquake,4.311959213401311,4.9,0.24,19.70785935884178,reviewed,iscgem,iscgem, Turkey,"(37.991, 38.529)","Hasanlı, Adıyaman, Güneydoğu Anadolu Bölgesi, Türkiye",Adıyaman,Moderate,1968,Shallow,1
1974-01-18 14:41:29.100000+00:00,37.949,38.196,30.0,4.4,mb,30.579625292740047,116.87532138024358,0.8673025404157043,0.7582616279069767,us,usp00004yp,2014-11-06T23:21:22.444Z,"9 km SSW of Çelikhan, Turkey",earthquake,4.311959213401311,5.298684394681596,0.1684708994708995,19.70785935884178,reviewed,us,us, Turkey,"(37.949, 38.196)","Kavak, Adıyaman Merkez, Adıyaman, Güneydoğu Anadolu Bölgesi, Türkiye",Adıyaman,Light,1974,Shallow,0
1974-03-31 20:53:37.600000+00:00,37.651,37.825,33.0,3.4,mb,30.579625292740047,116.87532138024358,0.8673025404157043,0.7582616279069767,us,usp00005tr,2014-11-06T23:21:23.537Z,"5 km SW of Besni, Turkey",earthquake,4.311959213401311,5.298684394681596,0.1684708994708995,19.70785935884178,reviewed,us,us, Turkey,"(37.651, 37.825)","Toklu, Adıyaman, Güneydoğu Anadolu Bölgesi, Türkiye",Adıyaman,Minor,1974,Shallow,0
1978-09-21 19:37:46.100000+00:00,37.935,38.558,10.0,4.6,mb,30.579625292740047,116.87532138024358,0.8673025404157043,0.7582616279069767,us,usp0000wnp,2014-11-06T23:21:52.441Z,"12 km SSW of Sincik, Turkey",earthquake,4.311959213401311,5.298684394681596,0.1684708994708995,19.70785935884178,reviewed,us,us, Turkey,"(37.935, 38.558)","Arkuş, Sincik, Adıyaman, Güneydoğu Anadolu Bölgesi, Türkiye",Adıyaman,Light,1978,Shallow,1
1978-09-21 23:29:16.100000+00:00,37.963,38.469,10.0,4.2,mb,30.579625292740047,116.87532138024358,0.8673025404157043,0.7582616279069767,us,usp0000wnr,2014-11-06T23:21:52.444Z,"15 km WSW of Sincik, Turkey",earthquake,4.311959213401311,5.298684394681596,0.1684708994708995,19.70785935884178,reviewed,us,us, Turkey,"(37.963, 38.469)","Taşlıca Mah., Sincik, Adıyaman, Güneydoğu Anadolu Bölgesi, Türkiye",Adıyaman,Light,1978,Shallow,1
1978-11-11 02:45:52+00:00,38.092,38.478,10.0,4.1,mb,30.579625292740047,116.87532138024358,0.8673025404157043,0.7582616279069767,us,usp0000xcw,2014-11-06T23:21:53.668Z,"13 km WNW of Sincik, Turkey",earthquake,4.311959213401311,5.298684394681596,0.1684708994708995,19.70785935884178,reviewed,us,us, Turkey,"(38.092, 38.478)","Sincik, Adıyaman, Güneydoğu Anadolu Bölgesi, Türkiye",Adıyaman,Light,1978,Shallow,1
1980-02-15 22:42:53.300000+00:00,37.825,38.119,10.0,4.1,mb,30.579625292740047,116.87532138024358,0.8673025404157043,0.7582616279069767,us,usp00015g0,2014-11-06T23:24:17.862Z,"15 km WNW of Ad?yaman, Turkey",earthquake,4.311959213401311,5.298684394681596,0.1684708994708995,19.70785935884178,reviewed,us,us, Turkey,"(37.825, 38.119)","Karaağaç, Adıyaman Merkez, Adıyaman, Güneydoğu Anadolu Bölgesi, Türkiye",Adıyaman,Light,1980,Shallow,1
1981-01-20 08:27:46.600000+00:00,38.079,38.473,10.0,5.1,mb,30.579625292740047,116.87532138024358,0.8673025404157043,0.7582616279069767,us,usp0001btw,2022-04-28T01:14:55.569Z,"13 km WNW of Sincik, Turkey",earthquake,4.311959213401311,5.298684394681596,0.1684708994708995,19.70785935884178,reviewed,us,us, Turkey,"(38.079, 38.473)","Sincik, Adıyaman, Güneydoğu Anadolu Bölgesi, Türkiye",Adıyaman,Moderate,1981,Shallow,1
1981-07-24 14:54:28.360000+00:00,37.918,38.091,10.0,4.4,mb,30.579625292740047,116.87532138024358,0.8673025404157043,1.1,us,usp0001ex0,2014-11-07T00:29:49.118Z,"17 km SW of Çelikhan, Turkey",earthquake,4.311959213401311,5.298684394681596,0.1684708994708995,9.0,reviewed,us,us, Turkey,"(37.918, 38.091)","Catderesi, Adıyaman Merkez, Adıyaman, Güneydoğu Anadolu Bölgesi, Türkiye",Adıyaman,Light,1981,Shallow,1
1983-01-02 18:05:50.950000+00:00,37.874,38.189,10.0,4.5,mb,30.579625292740047,116.87532138024358,0.8673025404157043,1.1,us,usp0001ryq,2014-11-07T00:32:26.028Z,"14 km NNW of Ad?yaman, Turkey",earthquake,4.311959213401311,5.298684394681596,0.1684708994708995,1.0,reviewed,us,us, Turkey,"(37.874, 38.189)","Adıyaman Merkez, Adıyaman, Güneydoğu Anadolu Bölgesi, Türkiye",Adıyaman,Light,1983,Shallow,1
