time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource,country,location,loc,city,town,Richter Scale,year,Depth Scale,cluster
1918-07-04 11:25:37.570000+00:00,37.583,29.18,15.0,5.63,mw,30.579625292740047,116.87532138024358,0.8673025404157043,0.7582616279069767,iscgem,iscgem913193,2022-04-25T23:55:55.517Z,"7 km W of Serinhisar, Turkey",earthquake,4.311959213401311,6.5,0.39,19.70785935884178,reviewed,iscgem,iscgem, Turkey,"(37.583, 29.18)","Sarıabat, Tavas, Denizli, Ege Bölgesi, Türkiye",Denizli,Tavas,Moderate,1918,Shallow,1
1925-04-15 06:14:48.370000+00:00,37.09,29.251,15.0,5.47,mw,30.579625292740047,116.87532138024358,0.8673025404157043,0.7582616279069767,iscgemsup,iscgemsup910447,2022-05-09T17:48:56.935Z,"23 km WSW of Gölhisar, Turkey",earthquake,4.311959213401311,8.4,0.28,19.70785935884178,reviewed,iscgemsup,iscgemsup, Turkey,"(37.09, 29.251)","Çameli, Denizli, Ege Bölgesi, Türkiye",Denizli,Çameli,Moderate,1925,Shallow,1
1926-01-13 01:46:57.220000+00:00,38.397,28.457,15.0,5.84,mw,30.579625292740047,116.87532138024358,0.8673025404157043,0.7582616279069767,iscgem,iscgem909709,2022-04-25T23:13:16.807Z,"7 km NW of Ala?ehir, Turkey",earthquake,4.311959213401311,3.4,0.2,19.70785935884178,reviewed,iscgem,iscgem, Turkey,"(38.397, 28.457)","Denizli-Salihli yolu, Yeşilova, Salihli, Adala, Manisa, Ege Bölgesi, 45300, Türkiye",Denizli,Yeşilova,Moderate,1926,Shallow,1
1926-03-01 20:01:59.760000+00:00,37.099,29.189,15.0,5.92,mw,30.579625292740047,116.87532138024358,0.8673025404157043,0.7582616279069767,iscgem,iscgem909752,2022-04-25T23:14:04.544Z,"28 km W of Gölhisar, Turkey",earthquake,4.311959213401311,4.2,0.26,19.70785935884178,reviewed,iscgem,iscgem, Turkey,"(37.099, 29.189)","Çameli, Denizli, Ege Bölgesi, Türkiye",Denizli,Çameli,Strong,1926,Shallow,1
1926-03-21 22:04:43.910000+00:00,37.318,29.562,15.0,5.45,mw,30.579625292740047,116.87532138024358,0.8673025404157043,0.7582616279069767,iscgem,iscgem909782,2022-04-25T23:14:59.454Z,"18 km W of Tefenni, Turkey",earthquake,4.311959213401311,6.7,0.2,19.70785935884178,reviewed,iscgem,iscgem, Turkey,"(37.318, 29.562)","Gümüş, Acıpayam, Denizli, Ege Bölgesi, Türkiye",Denizli,Acıpayam,Moderate,1926,Shallow,1
1933-08-17 06:24:43.250000+00:00,37.555,28.98,15.0,5.05,mw,30.579625292740047,116.87532138024358,0.8673025404157043,0.7582616279069767,iscgemsup,iscgemsup905765,2022-05-09T17:24:20.983Z,"8 km WSW of Tavas, Turkey",earthquake,4.311959213401311,6.5,0.45,19.70785935884178,reviewed,iscgemsup,iscgemsup, Turkey,"(37.555, 28.98)","Çiftlik, Tavas, Denizli, Ege Bölgesi, Türkiye",Denizli,Tavas,Moderate,1933,Shallow,1
1936-08-02 18:21:03.320000+00:00,37.751,29.73,15.0,5.04,mw,30.579625292740047,116.87532138024358,0.8673025404157043,0.7582616279069767,iscgemsup,iscgemsup903767,2022-05-09T17:10:11.039Z,"13 km SE of Bozkurt, Turkey",earthquake,4.311959213401311,5.3,0.85,19.70785935884178,reviewed,iscgemsup,iscgemsup, Turkey,"(37.751, 29.73)","Çaltı, Çardak, Denizli, Ege Bölgesi, Türkiye",Denizli,Çal,Moderate,1936,Shallow,1
1936-08-12 22:24:18.340000+00:00,37.171,29.353,15.0,5.27,mw,30.579625292740047,116.87532138024358,0.8673025404157043,0.7582616279069767,iscgemsup,iscgemsup903782,2022-05-09T17:10:17.298Z,"14 km WNW of Gölhisar, Turkey",earthquake,4.311959213401311,8.4,0.2,19.70785935884178,reviewed,iscgemsup,iscgemsup, Turkey,"(37.171, 29.353)","Yeşilyayla, Denizli, Ege Bölgesi, Türkiye",Denizli,Denizlivillage,Moderate,1936,Shallow,1
1937-05-23 10:57:28.710000+00:00,38.615,27.941,15.0,5.65,mw,30.579625292740047,116.87532138024358,0.8673025404157043,0.7582616279069767,iscgem,iscgem903088,2022-04-25T21:07:48.285Z,"10 km N of Ahmetli, Turkey",earthquake,4.311959213401311,5.3,0.2,19.70785935884178,reviewed,iscgem,iscgem, Turkey,"(38.615, 27.941)","Denizli-Salihli yolu, Hacıveliler, Gölmarmara, Manisa, Ege Bölgesi, Türkiye",Denizli,Gölmarmara,Moderate,1937,Shallow,1
1939-07-24 22:05:02.140000+00:00,37.093,29.138,15.0,5.14,mw,30.579625292740047,116.87532138024358,0.8673025404157043,0.7582616279069767,iscgemsup,iscgemsup902086,2022-05-09T16:54:38.332Z,Western Turkey,earthquake,4.311959213401311,4.2,0.2,19.70785935884178,reviewed,iscgemsup,iscgemsup,,"(37.093, 29.138)","Sucatı, Acıpayam, Denizli, Ege Bölgesi, Türkiye",Denizli,Acıpayam,Moderate,1939,Shallow,1
