time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource,country,location,loc,city,town,Richter Scale,year,Depth Scale,cluster
1939-08-02 13:06:12.870000+00:00,39.745,29.622,15.0,5.38,mw,30.579625292740047,116.87532138024358,0.8673025404157043,0.7582616279069767,iscgemsup,iscgemsup902101,2022-05-09T16:55:08.991Z,"6 km S of Domaniç, Turkey",earthquake,4.311959213401311,6.9,0.36,19.70785935884178,reviewed,iscgemsup,iscgemsup, Turkey,"(39.745, 29.622)","Domaniç, Kütahya, Ege Bölgesi, Türkiye",Kütahya,Domaniç,Moderate,1939,Shallow,1
1939-09-15 23:16:30.200000+00:00,39.694,29.49,15.0,5.93,mw,30.579625292740047,116.87532138024358,0.8673025404157043,0.7582616279069767,iscgem,iscgem902149,2022-04-25T20:49:33.129Z,"15 km SW of Domaniç, Turkey",earthquake,4.311959213401311,6.9,0.34,19.70785935884178,reviewed,iscgem,iscgem, Turkey,"(39.694, 29.49)","Muhacirler, Kütahya, Ege Bölgesi, Türkiye",Kütahya,Kütahyavillage,Strong,1939,Shallow,1
1939-10-19 21:32:45.840000+00:00,39.723,29.635,15.0,5.62,mw,30.579625292740047,116.87532138024358,0.8673025404157043,0.7582616279069767,iscgem,iscgem902196,2022-04-25T20:50:02.950Z,"9 km SSE of Domaniç, Turkey",earthquake,4.311959213401311,6.9,0.24,19.70785935884178,reviewed,iscgem,iscgem, Turkey,"(39.723, 29.635)","Domaniç, Kütahya, Ege Bölgesi, Türkiye",Kütahya,Domaniç,Moderate,1939,Shallow,1
1941-09-21 22:40:28.420000+00:00,38.986,29.978,15.0,5.57,mw,30.579625292740047,116.87532138024358,0.8673025404157043,0.7582616279069767,iscgem,iscgem901015,2022-04-26T19:30:19.119Z,"14 km N of Dumlup?nar, Turkey",earthquake,4.311959213401311,6.4,0.34,19.70785935884178,reviewed,iscgem,iscgem, Turkey,"(38.986, 29.978)","Eyidemir, Kütahya, Ege Bölgesi, Türkiye",Kütahya,Kütahyavillage,Moderate,1941,Shallow,1
1942-11-15 17:01:20.850000+00:00,39.364,28.886,15.0,6.17,mw,30.579625292740047,116.87532138024358,0.8673025404157043,0.7582616279069767,iscgem,iscgem900552,2022-04-26T19:22:25.079Z,"31 km NNW of Simav, Turkey",earthquake,4.311959213401311,6.3,0.22,19.70785935884178,reviewed,iscgem,iscgem, Turkey,"(39.364, 28.886)","Simav, Kütahya, Ege Bölgesi, Türkiye",Kütahya,Simav,Strong,1942,Shallow,1
1949-02-05 00:28:19.710000+00:00,39.825,29.561,15.0,5.5,mw,30.579625292740047,116.87532138024358,0.8673025404157043,0.7582616279069767,iscgem,iscgem896311,2022-04-26T18:34:06.361Z,"4 km WNW of Domaniç, Turkey",earthquake,4.311959213401311,6.5,0.2,19.70785935884178,reviewed,iscgem,iscgem, Turkey,"(39.825, 29.561)","Tıraz, Kütahya, Ege Bölgesi, Türkiye",Kütahya,Kütahyavillage,Moderate,1949,Shallow,1
1969-03-25 13:21:32.990000+00:00,39.237,28.714,15.0,6.09,mw,30.579625292740047,116.87532138024358,0.8673025404157043,0.7582616279069767,iscgem,iscgem811514,2022-04-26T22:10:58.145Z,"21 km NNE of Demirci, Turkey",earthquake,4.311959213401311,6.2,0.3,19.70785935884178,reviewed,iscgem,iscgem, Turkey,"(39.237, 28.714)","Kiçir, Kütahya, Ege Bölgesi, Türkiye",Kütahya,Kütahyavillage,Strong,1969,Shallow,1
1969-04-30 20:20:34.370000+00:00,39.116,28.629,15.0,5.3,mw,30.579625292740047,116.87532138024358,0.8673025404157043,0.7582616279069767,iscgem,iscgem810300,2022-04-26T22:10:09.010Z,"8 km NNW of Demirci, Turkey",earthquake,4.311959213401311,6.2,0.2,19.70785935884178,reviewed,iscgem,iscgem, Turkey,"(39.116, 28.629)","Simav, Kütahya, Ege Bölgesi, Türkiye",Kütahya,Simav,Moderate,1969,Shallow,1
1970-03-28 21:02:26.710000+00:00,39.098,29.57,25.0,7.23,mw,30.579625292740047,116.87532138024358,0.8673025404157043,0.7582616279069767,iscgem,iscgem798506,2022-04-26T21:47:06.566Z,"19 km NE of Gediz, Turkey",earthquake,4.311959213401311,4.7,0.3,19.70785935884178,reviewed,iscgem,iscgem, Turkey,"(39.098, 29.57)","Gediz, Kütahya, Ege Bölgesi, Türkiye",Kütahya,Gediz,Major,1970,Shallow,0
1970-03-28 21:59:12.230000+00:00,39.25,29.316,15.0,5.15,mw,30.579625292740047,116.87532138024358,0.8673025404157043,0.7582616279069767,iscgem,iscgem798525,2022-04-26T21:47:12.206Z,"11 km SSE of Emet, Turkey",earthquake,4.311959213401311,6.7,0.2,19.70785935884178,reviewed,iscgem,iscgem, Turkey,"(39.25, 29.316)","Hisarcık, Kütahya, Ege Bölgesi, Türkiye",Kütahya,Hisarcık,Moderate,1970,Shallow,1
1970-03-28 23:11:42.780000+00:00,39.133,29.49,15.0,5.14,mw,30.579625292740047,116.87532138024358,0.8673025404157043,0.7582616279069767,iscgem,iscgem798530,2022-04-26T21:47:13.563Z,"17 km NNE of Gediz, Turkey",earthquake,4.311959213401311,6.7,0.51,19.70785935884178,reviewed,iscgem,iscgem, Turkey,"(39.133, 29.49)","Doğancılar, Kütahya, Ege Bölgesi, Türkiye",Kütahya,Kütahyavillage,Moderate,1970,Shallow,1
1970-03-28 23:43:59.110000+00:00,39.072,29.734,15.0,5.24,mw,30.579625292740047,116.87532138024358,0.8673025404157043,0.7582616279069767,iscgem,iscgem798533,2022-04-26T21:47:18.714Z,Western Turkey,earthquake,4.311959213401311,6.7,0.42,19.70785935884178,reviewed,iscgem,iscgem,,"(39.072, 29.734)","Çamdibi, Kütahya, Ege Bölgesi, Türkiye",Kütahya,Kütahyavillage,Moderate,1970,Shallow,1
1970-03-29 06:56:23.330000+00:00,39.073,29.786,10.0,5.44,mw,30.579625292740047,116.87532138024358,0.8673025404157043,0.7582616279069767,iscgem,iscgem798566,2022-04-26T21:47:21.007Z,"17 km SSW of Aslanapa, Turkey",earthquake,4.311959213401311,6.4,0.31,19.70785935884178,reviewed,iscgem,iscgem, Turkey,"(39.073, 29.786)","Aslanapa, Kütahya, Ege Bölgesi, Türkiye",Kütahya,Aslanapa,Moderate,1970,Shallow,1
1970-03-29 19:11:42.740000+00:00,39.179,29.419,10.0,5.25,mw,30.579625292740047,116.87532138024358,0.8673025404157043,0.7582616279069767,iscgem,iscgem798598,2022-04-26T21:47:23.418Z,"20 km N of Gediz, Turkey",earthquake,4.311959213401311,3.9,0.28,19.70785935884178,reviewed,iscgem,iscgem, Turkey,"(39.179, 29.419)","Gediz, Kütahya, Ege Bölgesi, 43600, Türkiye",Kütahya,Gediz,Moderate,1970,Shallow,1
1970-03-30 07:59:52.480000+00:00,39.316,29.285,10.0,5.34,mw,30.579625292740047,116.87532138024358,0.8673025404157043,0.7582616279069767,iscgem,iscgem798623,2022-04-26T21:47:29.240Z,"3 km SE of Emet, Turkey",earthquake,4.311959213401311,3.9,0.37,19.70785935884178,reviewed,iscgem,iscgem, Turkey,"(39.316, 29.285)","Bahatlar, Kütahya, Ege Bölgesi, Türkiye",Kütahya,Kütahyavillage,Moderate,1970,Shallow,1
1970-03-30 08:35:17.650000+00:00,39.336,29.174,15.0,5.13,mw,30.579625292740047,116.87532138024358,0.8673025404157043,0.7582616279069767,iscgem,iscgem798626,2022-04-26T21:47:34.832Z,"7 km W of Emet, Turkey",earthquake,4.311959213401311,6.3,0.2,19.70785935884178,reviewed,iscgem,iscgem, Turkey,"(39.336, 29.174)","Umutlu, Kütahya, Ege Bölgesi, Türkiye",Kütahya,Kütahyavillage,Moderate,1970,Shallow,1
1970-03-30 16:32:36.540000+00:00,39.139,29.633,15.0,5.13,mw,30.579625292740047,116.87532138024358,0.8673025404157043,0.7582616279069767,iscgem,iscgem798642,2022-04-26T21:47:36.099Z,"22 km WSW of Aslanapa, Turkey",earthquake,4.311959213401311,6.7,0.2,19.70785935884178,reviewed,iscgem,iscgem, Turkey,"(39.139, 29.633)","Barağı, Kütahya, Ege Bölgesi, Türkiye",Kütahya,Kütahyavillage,Moderate,1970,Shallow,1
1970-03-31 03:46:50.430000+00:00,39.065,29.868,15.0,5.12,mw,30.579625292740047,116.87532138024358,0.8673025404157043,0.7582616279069767,iscgem,iscgem798661,2022-04-26T20:29:18.816Z,"16 km S of Aslanapa, Turkey",earthquake,4.311959213401311,6.4,0.2,19.70785935884178,reviewed,iscgem,iscgem, Turkey,"(39.065, 29.868)","Işıklar, Kütahya, Ege Bölgesi, Türkiye",Kütahya,Kütahyavillage,Moderate,1970,Shallow,1
1970-03-31 11:57:58.950000+00:00,39.002,29.711,15.0,5.11,mw,30.579625292740047,116.87532138024358,0.8673025404157043,0.7582616279069767,iscgem,iscgem798683,2022-04-26T21:47:39.861Z,"27 km SSW of Aslanapa, Turkey",earthquake,4.311959213401311,6.7,0.2,19.70785935884178,reviewed,iscgem,iscgem, Turkey,"(39.002, 29.711)","43-51, Belova, Gediz, Kütahya, Ege Bölgesi, Türkiye",Kütahya,Gediz,Moderate,1970,Shallow,1
